system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,cell_id,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
33_1,0.5813953,0.0285316672965482,1035.4196428571431,0.713150171992657,16.372023809523814,3.820832592120504,0.2738787864690274,54.66666666666664,38.27096375408734,0.0252759668682287,32.73710317460317,0.1307705239645104,4.064484126984127,3.8520345131782143,0.286592019992367,14.222222222222218,5.593205754956988,cell_0033,11,grid_33,0.465,-0.31893322,0.21,4373.728921399796,16.017334,2049.6603266596794,0.0,792.0,5.2454486,-47.35905366999998,0,0,0,0,0,0,0,0,0,0,MANALIPA,0.5965463108320251,637.0,3.6128794539927975,122.29081447606609,6.886124821217038,POINT (122.29081447606609 6.886124821217038)
35_0,0.30998346,0.0214651832955404,273.1418650793651,0.729507985959711,11.280753968253968,4.018857365804476,0.2276638891270928,36.77777777777777,18.819480319769003,0.019386574074074,255.4732142857143,0.4849140721729875,10.588293650793652,4.065665338971124,0.2032424827912395,24.333333333333325,14.087031072743628,cell_0035,7,grid_35,0.2816,0.038072094,9.1,4950.596368932583,268.01886,1582.1942967772484,1814.982105036383,1251.0,0.6772973,-16.395210489999954,0,0,0,0,0,0,0,0,0,0,ZONE III,0.1587301587301587,126.0,0.5533505445085524,122.08195617250828,6.901845338689135,POINT (122.08195617250828 6.901845338689135)
35_1,0.5591671,0.0171839569160997,434.2986111111111,0.5894920121162981,14.239087301587308,4.156474943072361,0.1667668730776482,46.44444444444443,15.896268682451597,0.0175067712270093,419.98908730158735,0.3395227348125886,13.695436507936508,4.134706038732846,0.1638159140644484,28.0,16.485684025170983,cell_0035,6,grid_35,0.2816,-0.21200158,9.1,4959.959650249572,41.796772,1582.1942967772484,1755.445032770509,434.0,0.4812907,-18.02731503999996,0,0,0,0,0,0,0,0,0,0,RIO HONDO,0.4433249370277078,1985.0,0.3583313169038778,122.08420196071859,6.901845338689135,POINT (122.08420196071859 6.901845338689135)
35_2,0.78215224,0.015207703451751,519.5605158730157,0.4872046158269996,16.24503968253969,4.240603524651726,0.1307775068019391,51.88888888888887,12.78405642843586,0.0164123519778281,583.2678571428569,0.1757943534170802,16.84722222222222,4.192104315545037,0.1251590939672442,31.22222222222221,19.63996932435813,cell_0035,3,grid_35,0.3262,-0.54787236,7.9,4716.564592919173,35.058254,1582.1942967772484,1601.8356759343,249.0,0.7456211,-18.43918644999997,0,0,0,0,0,0,0,0,0,0,RIO HONDO,0.4433249370277078,1985.0,0.3583313169038778,122.08644774892889,6.901845338689135,POINT (122.08644774892889 6.901845338689135)
36_0,0.5740162,0.0143770471151423,541.9474206349205,0.3655959727532247,17.38988095238096,4.2791117013495015,0.1044227629441441,51.22222222222221,16.705140777469122,0.0160580435878055,664.2033730158728,0.1143213707042978,18.750992063492063,4.207596516053634,0.1062370642924968,33.1111111111111,19.214834803953167,cell_0036,1,grid_36,0.3262,-0.27853882,7.9,4529.478917545561,187.48814,1582.1942967772484,1721.4545714869962,341.0,0.4201214,-18.763898349999977,0,0,0,0,0,0,0,0,0,0,RIO HONDO,0.4433249370277078,1985.0,0.3583313169038778,122.08869353713919,6.901845338689135,POINT (122.08869353713919 6.901845338689135)
36_1,0.11673152,0.0133023116654069,546.0734126984127,0.2489857752027684,18.031746031746035,4.3317367865309535,0.0739803434233842,48.33333333333333,17.178798302300166,0.0149380353993449,782.2767857142854,0.1145162408991744,20.94742063492064,4.24715632699834,0.0950802339490092,32.33333333333332,19.994443672625096,cell_0036,6,grid_36,0.3262,-0.2122492,5.75,4377.312511206772,119.31949,1582.1942967772484,1924.805091168775,454.0,0.2607545,-19.228749069999992,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0909393253495,6.901845338689135,POINT (122.0909393253495 6.901845338689135)
36_2,-0.015658062,0.0134893077601411,583.3303571428571,0.0833893303115273,19.278769841269845,4.320046804319128,0.0552705281593609,47.0,16.21384867602041,0.0147766282438901,811.5654761904764,0.1622394017683784,21.234126984126984,4.249906911048181,0.1114058564851574,31.111111111111104,19.479016883955723,cell_0036,3,grid_36,0.1349,0.092823714,5.75,4307.812295507227,159.95454,1582.1942967772484,1806.058957502305,2400.0,0.71018517,-18.632304579999985,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0931851135598,6.901845338689135,POINT (122.0931851135598 6.901845338689135)
36_3,0.107041724,0.0135601694381456,714.763888888889,0.0737437598488918,21.47619047619048,4.315920928244367,0.0548656776199552,55.88888888888887,14.208326545018478,0.0158828577727387,727.656746031746,0.2443689900776346,19.17063492063492,4.211398734350407,0.1419403837331446,31.55555555555555,22.3164668206691,cell_0036,0,grid_36,0.1349,0.09715165,4.4,4222.999149569927,149.60614,1582.1942967772484,1561.4111450236994,2365.0,0.11678233,-18.394752189999963,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0954309017701,6.901845338689135,POINT (122.0954309017701 6.901845338689135)
37_0,0.48892087,0.0131802721088435,654.1289682539683,0.268836396505653,20.742063492063505,4.337237954630635,0.0510335946730054,53.88888888888887,15.234788000891216,0.017723293020912,579.2390873015871,0.2990358002852339,15.868055555555555,4.137456622782688,0.1785990553810199,25.44444444444444,21.192824315535105,cell_0037,1,grid_37,0.1349,-0.26534605,4.4,4128.166967763563,21.380386,1582.1942967772484,1314.5108012934186,888.0,0.0,-20.82496440999998,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0976766899804,6.901845338689135,POINT (122.0976766899804 6.901845338689135)
37_1,0.61359346,0.0134637188208616,598.0783730158729,0.379539137713157,19.9513888888889,4.320734450331589,0.0482331526930901,48.555555555555536,21.396319055758227,0.0190165186444948,390.67460317460313,0.4054492884227282,12.388888888888893,4.084143891588776,0.2191986507152849,16.77777777777777,17.51683493593633,cell_0037,0,grid_37,0.1349,-0.46681923,1.84,4242.207647048045,10.852318,1582.1942967772484,1214.7786444968733,307.0,0.11678233,-23.790096759999983,0,0,0,0,0,0,0,0,0,0,MARIKI,0.3720754716981132,1325.0,1.2566857089542494,122.0999224781907,6.901845338689135,POINT (122.0999224781907 6.901845338689135)
