system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,cell_id,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,x_idx,y_idx,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
375_11,0.81012934,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0013,434.0,16_13,0.8391500000000001,-0.2847806,0.35,4051.847089132951,3.173374,2353.3157870918512,0.0,433.0,8.179665,-123.04597954,16,13,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0437777729332,6.975956349628994,POINT (122.0437777729332 6.975956349628994)
375_11,0.81012934,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0013,434.0,16_13,0.8391500000000001,-0.2847806,0.35,4051.847089132951,3.173374,2353.3157870918512,0.0,433.0,8.179665,-123.04597954,16,13,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0437777729332,6.975956349628994,POINT (122.0437777729332 6.975956349628994)
375_12,0.81722236,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0013,457.0,16_13,0.8582000000000001,-0.32401258,0.35,4257.813460780807,3.017976,2353.3157870918512,0.0,381.0,5.173933,-123.14852014,16,13,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0460235611435,6.975956349628994,POINT (122.0460235611435 6.975956349628994)
375_12,0.81722236,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0013,457.0,16_13,0.8582000000000001,-0.32401258,0.35,4257.813460780807,3.017976,2353.3157870918512,0.0,381.0,5.173933,-123.14852014,16,13,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0460235611435,6.975956349628994,POINT (122.0460235611435 6.975956349628994)
376_0,0.5822731,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,448.0,16_14,0.8541500000000001,-0.28103003,0.41,4220.459611597869,3.838557,2300.458803847432,0.0,985.0,17.162859,-117.91553151999996,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0505151375641,6.987185290680486,POINT (122.0505151375641 6.987185290680486)
376_0,0.5822731,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,448.0,16_14,0.8541500000000001,-0.28103003,0.41,4220.459611597869,3.838557,2300.458803847432,0.0,985.0,17.162859,-117.91553151999996,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0505151375641,6.987185290680486,POINT (122.0505151375641 6.987185290680486)
376_1,0.8169368,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,521.0,16_14,0.8472000000000001,-0.30320892,0.41,4019.683629484229,1.3383187,2353.3157870918512,0.0,401.0,5.307167,-107.17611268,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0437777729332,6.984939502470191,POINT (122.0437777729332 6.984939502470191)
376_1,0.8169368,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,521.0,16_14,0.8472000000000001,-0.30320892,0.41,4019.683629484229,1.3383187,2353.3157870918512,0.0,401.0,5.307167,-107.17611268,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0437777729332,6.984939502470191,POINT (122.0437777729332 6.984939502470191)
376_2,0.6820734,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,519.0,16_14,0.8472000000000001,-0.28748554,0.41,4217.137496891602,2.505834,2353.3157870918512,0.0,736.0,5.7957973,-110.19422433999998,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0460235611435,6.984939502470191,POINT (122.0460235611435 6.984939502470191)
376_2,0.6820734,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,519.0,16_14,0.8472000000000001,-0.28748554,0.41,4217.137496891602,2.505834,2353.3157870918512,0.0,736.0,5.7957973,-110.19422433999998,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0460235611435,6.984939502470191,POINT (122.0460235611435 6.984939502470191)
376_3,0.64785993,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,499.0,16_14,0.8541500000000001,-0.23920995,0.41,4377.525937632607,3.0445404,2353.3157870918512,0.0,724.0,3.9666598,-115.18111552,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0482693493538,6.984939502470191,POINT (122.0482693493538 6.984939502470191)
376_3,0.64785993,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,499.0,16_14,0.8541500000000001,-0.23920995,0.41,4377.525937632607,3.0445404,2353.3157870918512,0.0,724.0,3.9666598,-115.18111552,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0482693493538,6.984939502470191,POINT (122.0482693493538 6.984939502470191)
376_4,0.68988585,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,485.0,16_14,0.8541500000000001,-0.22510698,0.41,4466.313795431084,3.2088137,2300.458803847432,0.0,788.0,5.746022,-122.70759556,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.3153456998313659,593.0,9.115094187159746,122.0505151375641,6.984939502470191,POINT (122.0505151375641 6.984939502470191)
376_4,0.68988585,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0016_0014,485.0,16_14,0.8541500000000001,-0.22510698,0.41,4466.313795431084,3.2088137,2300.458803847432,0.0,788.0,5.746022,-122.70759556,16,14,0,0,0,0,0,0,0,0,0,0,DULIAN,0.237037037037037,270.0,9.115094187159746,122.0505151375641,6.984939502470191,POINT (122.0505151375641 6.984939502470191)
398_0,0.198172,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.46935,0.023861906,19.08,4856.855893029945,251.87766,1748.7203963547945,1780.905732109104,1930.0,0.2596213,-69.08911581999999,17,6,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05276092577441,6.919811644371521,POINT (122.05276092577441 6.919811644371521)
398_1,0.19572748,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,8.0,17_6,0.46935,0.090270154,19.08,4840.023624036406,83.20758,1748.7203963547945,1769.4130557083377,1393.0,0.16456084,-65.24726133999997,17,6,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05500671398471,6.919811644371521,POINT (122.05500671398471 6.919811644371521)
398_2,0.67596084,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,7.0,17_6,0.57255,-0.21419473,4.82,4829.061612372607,50.62166,1748.7203963547945,1954.7276544927083,645.0,0.16456084,-62.99478615999999,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05725250219501,6.919811644371521,POINT (122.05725250219501 6.919811644371521)
398_3,0.5906348,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,7.0,17_6,0.57255,-0.14469342,4.82,4666.436183560785,52.447693,1748.7203963547945,1774.58782180543,848.0,0.16456084,-62.06850273999999,17,6,0,0,0,0,0,0,0,0,0,0,CANELAR,0.1798107255520504,634.0,1.0589771059292983,122.05949829040532,6.919811644371521,POINT (122.05949829040532 6.919811644371521)
398_4,0.20066257,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.46935,0.07222527,20.91,4803.108181128538,200.147,1748.7203963547945,1836.772801297763,1689.0,0.26076138,-64.93280349999998,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05276092577441,6.917565856161225,POINT (122.05276092577441 6.917565856161225)
398_5,0.18675353,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,7.0,17_6,0.46935,0.124023244,20.91,4876.575778175254,178.80067,1748.7203963547945,1861.316533667028,1498.0,0.0,-62.88199149999997,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05500671398471,6.917565856161225,POINT (122.05500671398471 6.917565856161225)
398_6,0.4449175,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.57255,-0.060961314,20.91,4907.877679681539,135.71619,1748.7203963547945,1979.00892635343,1043.0,0.11593621,-61.84974945999997,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05725250219501,6.917565856161225,POINT (122.05725250219501 6.917565856161225)
398_7,0.2746781,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,7.0,17_6,0.57255,0.07133086,20.91,4855.522516493674,143.74261,1748.7203963547945,1851.9708695004904,1352.0,0.3690378,-60.70129473999998,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05949829040532,6.917565856161225,POINT (122.05949829040532 6.917565856161225)
398_8,0.6309013,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,7.0,17_6,0.34385,-0.15391915,20.91,4769.259832383647,107.33327,1748.7203963547945,1692.2105322242603,688.0,0.2607604,-63.558759459999976,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05276092577441,6.915320067950923,POINT (122.05276092577441 6.915320067950923)
398_9,0.1050442,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,8.0,17_6,0.36475,0.17587745,20.91,4901.955865567922,165.96045,1748.7203963547945,1677.1333772724229,1721.0,0.16456005,-62.14028115999997,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05500671398471,6.915320067950923,POINT (122.05500671398471 6.915320067950923)
398_10,0.20381273,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.36475,0.13006483,20.91,4783.439351603256,180.86346,1748.7203963547945,1847.713414283534,1420.0,0.23357026,-62.26332987999999,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05725250219501,6.915320067950923,POINT (122.05725250219501 6.915320067950923)
398_11,0.16836594,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.36475,0.13751017,20.91,4938.704690127751,135.45348,1748.7203963547945,1952.782234029884,1509.0,0.11593621,-61.89760173999997,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05949829040532,6.915320067950923,POINT (122.05949829040532 6.915320067950923)
398_12,0.18099548,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,7.0,17_6,0.34385,0.099137105,10.49,4571.58954093316,201.44455,1748.7203963547945,1773.2555116823569,1629.0,0.5796621,-60.57140997999997,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05276092577441,6.913074279740627,POINT (122.05276092577441 6.913074279740627)
398_13,0.32063305,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.36475,0.039027512,10.49,4654.194990452045,130.08391,1748.7203963547945,1795.9167935133066,1159.0,0.5913079,-60.08263311999997,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05500671398471,6.913074279740627,POINT (122.05500671398471 6.913074279740627)
398_14,0.226366,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0006,6.0,17_6,0.36475,0.08201688,10.49,4728.825466529965,134.79996,1748.7203963547945,1674.1767927194614,1338.0,0.46373534,-61.31995635999999,17,6,0,0,0,0,0,0,0,0,0,0,BALIWASAN,0.185125303152789,2474.0,1.2730186438061162,122.05725250219501,6.913074279740627,POINT (122.05725250219501 6.913074279740627)
399_0,0.47833154,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,12.0,17_7,0.55365,-0.03626353,10.69,4684.708235368645,72.635216,1748.7203963547945,1921.9185856912693,963.0,0.4813163,-123.14852014,17,7,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05276092577441,6.928794797212717,POINT (122.05276092577441 6.928794797212717)
399_1,0.57064885,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,10.0,17_7,0.55365,-0.11661996,10.69,4675.343304397469,89.41432,1748.7203963547945,1708.796661111429,708.0,0.23357686,-123.14852014,17,7,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05500671398471,6.928794797212717,POINT (122.05500671398471 6.928794797212717)
399_2,0.40110907,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,10.0,17_7,0.55365,-0.07264151,12.57,4815.939970648076,74.20157,1748.7203963547945,1740.8507873799597,972.0,0.47821432,-104.97832581999998,17,7,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05725250219501,6.928794797212717,POINT (122.05725250219501 6.928794797212717)
399_3,0.36318758,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,9.0,17_7,0.561,-0.023021964,12.57,4806.4425269475005,64.09123,1748.7203963547945,1763.567609036641,903.0,0.36688852,-81.15472641999997,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05949829040532,6.928794797212717,POINT (122.05949829040532 6.928794797212717)
399_4,0.36119404,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,11.0,17_7,0.55365,-0.009052505,10.95,4607.817719683862,168.86073,1748.7203963547945,1870.3352171360723,1177.0,0.82275575,-95.19253455999998,17,7,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05276092577441,6.9265490090024215,POINT (122.05276092577441 6.9265490090024215)
399_5,0.6053121,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,8.0,17_7,0.55365,-0.13289598,10.95,4620.610722939345,16.818638,1748.7203963547945,1749.513165335301,743.0,0.84022784,-88.88286963999997,17,7,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05500671398471,6.9265490090024215,POINT (122.05500671398471 6.9265490090024215)
399_6,0.6503856,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,5.0,17_7,0.55365,-0.13445783,4.82,4842.6874149662135,14.725725,1748.7203963547945,1988.5251362140773,748.0,0.5192334,-78.97744767999998,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05725250219501,6.9265490090024215,POINT (122.05725250219501 6.9265490090024215)
399_7,0.53769976,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,6.0,17_7,0.561,-0.040987354,4.82,4831.673925857444,13.857499,1748.7203963547945,1881.1913843429247,1027.0,0.36904407,-73.77863925999998,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05949829040532,6.9265490090024215,POINT (122.05949829040532 6.9265490090024215)
399_8,0.36072543,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,7.0,17_7,0.46935,0.032440055,10.95,4760.863854238895,81.333916,1748.7203963547945,1993.9082151340049,1128.0,0.84443784,-78.30409773999997,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05276092577441,6.924303220792119,POINT (122.05276092577441 6.924303220792119)
399_9,0.7031133,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,6.0,17_7,0.46935,-0.16292517,10.95,4668.311994139326,5.113456,1748.7203963547945,1746.2582580911892,596.0,0.2596218,-73.34455071999997,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05500671398471,6.924303220792119,POINT (122.05500671398471 6.924303220792119)
399_10,0.7404032,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,6.0,17_7,0.57255,-0.090877615,4.82,4876.4089455107605,2.0046084,1748.7203963547945,1797.073897124537,470.0,0.32912052,-69.59156475999998,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05725250219501,6.924303220792119,POINT (122.05725250219501 6.924303220792119)
399_11,0.7397018,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,8.0,17_7,0.57255,-0.074114524,4.82,4930.21524191287,0.439774,1748.7203963547945,1691.340179942798,515.0,0.32912052,-67.63645731999998,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05949829040532,6.924303220792119,POINT (122.05949829040532 6.924303220792119)
399_12,0.6260609,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,4.0,17_7,0.46935,-0.17137206,19.08,4711.026968973923,13.117806,1748.7203963547945,1825.6818384372425,749.0,0.11593621,-72.04228509999999,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05276092577441,6.922057432581823,POINT (122.05276092577441 6.922057432581823)
399_13,0.62052166,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,6.0,17_7,0.46935,-0.1160679,19.08,4699.118653510171,6.402123,1748.7203963547945,1679.5053542333292,662.0,0.42013377,-68.79516609999999,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05500671398471,6.922057432581823,POINT (122.05500671398471 6.922057432581823)
399_14,0.61120737,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,7.0,17_7,0.57255,-0.0665392,4.82,4910.159921577532,8.903483,1748.7203963547945,1713.5144286977988,673.0,0.26076335,-65.21308113999999,17,7,0,0,0,0,0,0,0,0,0,0,SAN JOSE GUSU,0.2019937040923399,1906.0,1.5020974504952835,122.05725250219501,6.922057432581823,POINT (122.05725250219501 6.922057432581823)
399_15,0.5179316,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0007,8.0,17_7,0.57255,-0.054054055,4.82,4801.835948389305,1.7120086,1748.7203963547945,1638.2890402170235,867.0,0.4813099,-65.46259659999998,17,7,0,0,0,0,0,0,0,0,0,0,SANTA MARIA,0.1808898614150255,1371.0,3.892095317294949,122.05949829040532,6.922057432581823,POINT (122.05949829040532 6.922057432581823)
400_0,0.6887101,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,16.0,17_8,0.6304000000000001,-0.22891125,3.6,4516.347170584762,93.70974,1748.7203963547945,1696.830080811776,619.0,2.390052,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,CABATANGAN,0.2021621621621621,1850.0,5.797711914957312,122.05276092577441,6.937777950053913,POINT (122.05276092577441 6.937777950053913)
400_1,0.46334225,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,12.0,17_8,0.6304000000000001,-0.096286416,3.6,4461.13424436244,76.7711,1748.7203963547945,1658.1467575624156,904.0,1.6885127,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,CABATANGAN,0.2021621621621621,1850.0,5.797711914957312,122.05500671398471,6.937777950053913,POINT (122.05500671398471 6.937777950053913)
400_2,0.63470715,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,12.0,17_8,0.6304000000000001,-0.2380483,3.95,4314.723752156174,17.964725,1748.7203963547945,1861.2607457155289,842.0,1.3958538,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,CABATANGAN,0.2021621621621621,1850.0,5.797711914957312,122.05725250219501,6.937777950053913,POINT (122.05725250219501 6.937777950053913)
400_3,0.5895628,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,13.0,17_8,0.6304000000000001,-0.15748031,3.95,4121.591348416627,5.77636,1748.7203963547945,1884.0455323201377,873.0,0.9347324,-122.45124405999996,17,8,0,0,0,0,0,0,0,0,0,0,CABATANGAN,0.2021621621621621,1850.0,5.797711914957312,122.05949829040532,6.937777950053913,POINT (122.05949829040532 6.937777950053913)
400_4,0.45836535,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,12.0,17_8,0.6304000000000001,-0.06293184,3.6,4764.171358972533,82.22461,1748.7203963547945,1750.427697766493,1057.0,1.0733027,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05276092577441,6.935532161843618,POINT (122.05276092577441 6.935532161843618)
400_5,0.5946037,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,9.0,17_8,0.6304000000000001,-0.1417532,3.6,4665.228948694606,8.966967,1748.7203963547945,1602.4946579893483,601.0,0.6773101,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05500671398471,6.935532161843618,POINT (122.05500671398471 6.935532161843618)
400_6,0.5980525,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,9.0,17_8,0.6304000000000001,-0.14054054,3.95,4460.278096200988,13.95435,1748.7203963547945,1632.436182594103,743.0,0.5192354,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,CABATANGAN,0.2021621621621621,1850.0,5.797711914957312,122.05725250219501,6.935532161843618,POINT (122.05725250219501 6.935532161843618)
400_7,0.4596923,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,11.0,17_8,0.6304000000000001,-0.04839779,3.95,4278.301373306314,9.557166,1748.7203963547945,1636.1415904324967,878.0,0.49367985,-108.72789375999996,17,8,0,0,0,0,0,0,0,0,0,0,SANTA MARIA,0.1808898614150255,1371.0,3.892095317294949,122.05949829040532,6.935532161843618,POINT (122.05949829040532 6.935532161843618)
400_8,0.2907728,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,cell_0017_0008,10.0,17_8,0.55365,0.040537946,7.65,4984.170738402076,58.530872,1748.7203963547945,1930.222309429582,1372.0,0.7007062,-123.14852014,17,8,0,0,0,0,0,0,0,0,0,0,SAN ROQUE,0.2512908777969019,3486.0,7.541577128507166,122.05276092577441,6.933286373633315,POINT (122.05276092577441 6.933286373633315)
